fixed,buggy,baseline_ast_gumtree,line_id_tp_dataset
public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) throws java.lang.Exception { TYPE_1 response = new TYPE_1 ( ) ; TYPE_2 VAR_2 = VAR_3 . METHOD_1 ( VAR_1 ) ; response . METHOD_2 ( ) . METHOD_3 ( VAR_2 ) ; return response ; },public TYPE_1 METHOD_1 ( java.lang.String VAR_1 ) throws java.lang.Exception { TYPE_1 response = new TYPE_1 ( ) ; response . METHOD_2 ( ) . METHOD_3 ( VAR_3 . METHOD_1 ( VAR_1 ) ) ; return response ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",443
public static void main ( java.lang.String [ ] args ) { TYPE_1 TYPE_2 = new TYPE_1 ( INT_1 ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete LocalVariable']",445
public static void main ( java.lang.String [ ] args ) { java.lang.System.out.println ( STRING_1 ) ; TYPE_1 VAR_1 = new TYPE_1 ( ) ; java.lang.System.out.println ( VAR_1 . METHOD_1 ( ) ) ; TYPE_2 VAR_2 = new TYPE_2 ( ) ; },public static void main ( java.lang.String [ ] args ) { java.lang.System.out.println ( STRING_1 ) ; TYPE_1 VAR_1 = new TYPE_1 ( ) ; java.lang.System.out.println ( VAR_1 . METHOD_1 ( ) ) ; },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable']",446
"private boolean METHOD_1 ( java.lang.String VAR_1 ) { boolean VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; if ( VAR_2 ) { VAR_4 . info ( STRING_1 , VAR_1 ) ; } return VAR_2 ; }",private boolean METHOD_1 ( java.lang.String VAR_1 ) { return VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If', 'Delete VariableRead']",448
"public TYPE_1 METHOD_1 ( java.lang.Long VAR_1 , java.lang.String VAR_2 ) { TYPE_2 VAR_3 = TYPE_3 . METHOD_2 ( ) . METHOD_3 ( VAR_1 , VAR_2 ) ; return TYPE_1 . METHOD_4 ( VAR_3 ) . build ( ) ; }","public TYPE_1 METHOD_1 ( java.lang.Long VAR_1 , java.lang.String VAR_2 ) { return TYPE_1 . METHOD_4 ( ) . build ( ) ; }","['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",449
"public TYPE_1 METHOD_1 ( android.view.View target ) { int VAR_1 = TYPE_2 . METHOD_2 ( context , VAR_2 ) ; return METHOD_3 ( target , new TYPE_3 ( ) , VAR_1 , VAR_3 ) ; }","public TYPE_1 METHOD_1 ( android.view.View target ) { return METHOD_1 ( target , new TYPE_3 ( ) , VAR_3 ) ; }","['Update Invocation', 'Delete TypeReference', 'Delete TypeAccess', 'Delete FieldRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",451
"public static void METHOD_1 ( ) { long VAR_1 = INT_1 ; long VAR_2 = INT_2 ; long VAR_3 = INT_3 ; long VAR_4 = INT_4 ; TYPE_1 . METHOD_2 ( VAR_5 , VAR_1 , VAR_6 , VAR_3 ) ; }",public static void METHOD_1 ( ) { },"['Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",452
"public void METHOD_1 ( ) { TYPE_1 message = new TYPE_1 ( STRING_1 , false ) ; assertTrue ( VAR_1 ) ; assertEquals ( STRING_1 , message . METHOD_2 ( ) ) ; assertEquals ( STRING_1 , message . METHOD_3 ( ) ) ; }","public void METHOD_1 ( ) { TYPE_1 message = new TYPE_1 ( STRING_1 ) ; assertEquals ( STRING_1 , message . METHOD_3 ( ) ) ; assertEquals ( STRING_1 , message . METHOD_2 ( ) ) ; assertTrue ( VAR_1 ) ; }","['Move Invocation', 'Move Invocation', 'Delete Literal']",454
"private void METHOD_1 ( int VAR_1 , int VAR_2 ) { java.util.Date date = METHOD_2 ( VAR_1 , VAR_2 ) ; TYPE_1 . METHOD_1 ( date ) ; TYPE_1 . METHOD_1 ( INT_1 , date ) ; }","private void METHOD_1 ( int VAR_1 , int VAR_2 ) { TYPE_1 . METHOD_1 ( METHOD_2 ( VAR_1 , VAR_2 ) ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",455
"public boolean METHOD_1 ( ) { return ( ( boolean ) ( ( java.lang.Boolean ) ( METHOD_2 ( ) . METHOD_3 ( VAR_1 , false ) ) ) ) ; }","public boolean METHOD_1 ( ) { java.lang.Boolean value = ( ( java.lang.Boolean ) ( METHOD_2 ( ) . METHOD_3 ( VAR_1 , false ) ) ) ; return ( ( boolean ) ( value ) ) ; }","['Insert LocalVariable', 'Insert TypeReference', 'Move Invocation', 'Insert VariableRead', 'Move TypeReference']",456
"void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , android.content.Context context , java.util.regex.Matcher VAR_3 ) { METHOD_2 ( VAR_1 , FLOAT_1 ) ; java.lang.String text = VAR_3 . METHOD_3 ( 1 ) ; if ( text != null ) { VAR_4 . append ( text ) ; } }","void METHOD_1 ( TYPE_1 VAR_1 , int VAR_2 , android.content.Context context , java.util.regex.Matcher VAR_3 ) { METHOD_2 ( VAR_1 , FLOAT_1 ) ; VAR_4 . append ( VAR_3 . METHOD_3 ( 1 ) ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete Invocation', 'Delete Block', 'Delete If']",458
public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 = TYPE_1 . METHOD_2 ( ) ; VAR_2 . METHOD_3 ( this . METHOD_4 ( VAR_3 ) ) ; VAR_2 . METHOD_5 ( this . METHOD_6 ( VAR_4 ) ) ; return VAR_5 . build ( ) ; },public TYPE_1 METHOD_1 ( TYPE_2 VAR_1 ) { TYPE_3 VAR_2 ; VAR_2 . METHOD_3 ( this . METHOD_4 ( VAR_3 ) ) ; VAR_2 . METHOD_5 ( this . METHOD_6 ( VAR_4 ) ) ; return VAR_5 . build ( ) ; },"['Delete TypeAccess', 'Delete Invocation']",459
public void METHOD_1 ( ) { int a = 1 ; },public void METHOD_1 ( ) { },"['Delete TypeReference', 'Delete Literal', 'Delete LocalVariable']",460
"public void METHOD_1 ( ) throws java.lang.Exception { java.lang.String VAR_1 = STRING_1 ; TYPE_1 VAR_2 = TYPE_2 . METHOD_1 ( VAR_1 ) ; assertEquals ( TYPE_2 . METHOD_2 ( VAR_2 ) , VAR_1 ) ; }",public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",461
"public void METHOD_1 ( ) { java.lang.String value = null ; TYPE_1 f = new TYPE_1 ( STRING_1 , value ) ; f . METHOD_2 ( new java.util.ArrayList < java.lang.String > ( ) ) ; TYPE_2 . METHOD_3 ( VAR_1 . getValue ( ) ) ; }","public void METHOD_1 ( ) { TYPE_1 f = new TYPE_1 ( STRING_1 , null ) ; f . METHOD_2 ( new java.util.ArrayList < java.lang.String > ( ) ) ; TYPE_2 . METHOD_3 ( VAR_1 . getValue ( ) ) ; }","['Move Literal', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",462
protected void execute ( ) { double VAR_1 = VAR_2 . METHOD_1 ( STRING_1 ) . METHOD_2 ( ) ; if ( ( java.lang.Math.abs ( VAR_1 ) ) > FLOAT_1 ) { VAR_3 . METHOD_3 ( ) . METHOD_4 ( VAR_1 ) ; } },protected void execute ( ) { VAR_3 . METHOD_3 ( ) . METHOD_4 ( VAR_2 . METHOD_1 ( STRING_1 ) . METHOD_2 ( ) ) ; },"['Move Invocation', 'Move Invocation', 'Delete VariableRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Block', 'Delete If']",464
"private float METHOD_1 ( ) { float height = METHOD_2 ( ) ; float VAR_1 = ( ( VAR_2 ) - ( METHOD_3 ( ) ) ) + ( VAR_3 ) ; return VAR_4 . min ( height , VAR_1 ) ; }",private float METHOD_1 ( ) { return ( ( ( VAR_2 ) - ( METHOD_3 ( ) ) ) + ( VAR_3 ) ) % ( METHOD_2 ( ) ) ; },"['Insert BinaryOperator', 'Move BinaryOperator', 'Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation']",465
public TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_2 ( ) . METHOD_2 ( ) . METHOD_3 ( ) ; VAR_1 . METHOD_4 ( VAR_2 ) ; return VAR_1 ; },public TYPE_1 METHOD_1 ( ) { return new TYPE_2 ( ) . METHOD_2 ( ) . METHOD_3 ( ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete VariableRead']",466
"public static void main ( java.lang.String [ ] args ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; TYPE_2 VAR_2 = new TYPE_2 ( VAR_1 ) ; TYPE_3 VAR_3 = new TYPE_3 ( VAR_2 , VAR_1 ) ; VAR_3 . METHOD_1 ( ) ; }",public static void main ( java.lang.String [ ] args ) { TYPE_2 VAR_2 = new TYPE_2 ( ) ; TYPE_3 VAR_3 = new TYPE_3 ( VAR_2 ) ; VAR_3 . METHOD_1 ( ) ; },"['Insert LocalVariable', 'Move TypeReference', 'Insert ConstructorCall', 'Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete VariableRead']",468
"public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( TYPE_2 . METHOD_2 ( VAR_2 ) ) { TYPE_2 . METHOD_3 ( VAR_2 , STRING_1 ) ; } TYPE_3 VAR_3 = VAR_1 . METHOD_4 ( ) ; VAR_3 . METHOD_5 ( VAR_4 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 ) { if ( TYPE_2 . METHOD_2 ( VAR_2 ) ) { TYPE_2 . METHOD_3 ( VAR_2 , STRING_1 ) ; } }","['Delete TypeReference', 'Delete VariableRead', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation']",470
public void start ( TYPE_1 VAR_1 ) throws TYPE_2 { TYPE_3 VAR_2 = VAR_3 . METHOD_1 ( VAR_1 ) ; if ( VAR_2 != null ) { VAR_4 . setState ( VAR_5 ) ; } },public void start ( TYPE_1 VAR_1 ) throws TYPE_2 { VAR_3 . METHOD_1 ( VAR_1 ) . setState ( VAR_5 ) ; },"['Insert Invocation', 'Move Invocation', 'Move TypeAccess', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",471
public void METHOD_1 ( ) { TYPE_1 < TYPE_2 > VAR_1 = VAR_2 . METHOD_2 ( STRING_1 ) ; VAR_3 . assertTrue ( VAR_1 . METHOD_3 ( ) ) ; },public void METHOD_1 ( ) { VAR_2 . METHOD_2 ( STRING_1 ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",474
"public void METHOD_1 ( int id , java.lang.String name , TYPE_1 state ) { TYPE_2 VAR_1 = METHOD_2 ( id ) . get ( ) ; VAR_1 . METHOD_3 ( name ) ; VAR_2 . setState ( state ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; }","public void METHOD_1 ( int id , java.lang.String name , TYPE_1 state ) { TYPE_2 VAR_1 = METHOD_2 ( id ) ; VAR_1 . METHOD_3 ( name ) ; VAR_2 . setState ( state ) ; VAR_3 . METHOD_4 ( VAR_1 ) ; }","['Move Invocation', 'Delete Invocation']",476
public static void METHOD_1 ( ) { METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; java.lang.Thread t = new java.lang.Thread ( new TYPE_2 ( ) ) ; VAR_1 . start ( ) ; },public static void METHOD_1 ( ) { METHOD_2 ( ) ; TYPE_1 . METHOD_3 ( ) ; },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete ConstructorCall', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete Invocation']",479
public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { TYPE_1 VAR_2 = VAR_3 . METHOD_2 ( VAR_1 . METHOD_3 ( ) ) ; VAR_2 . METHOD_4 ( VAR_1 . METHOD_5 ( ) ) ; return VAR_3 . METHOD_6 ( VAR_2 ) ; },public TYPE_1 METHOD_1 ( TYPE_1 VAR_1 ) { return VAR_3 . METHOD_6 ( VAR_1 ) ; },"['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Delete TypeReference', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",480
"public void METHOD_1 ( android.view.View view ) { android.content.Intent intent = new android.content.Intent ( this , VAR_1 class ) ; intent . METHOD_2 ( ( ( VAR_2 ) | ( VAR_3 ) ) ) ; METHOD_3 ( intent ) ; METHOD_4 ( ) ; }","public void METHOD_1 ( android.view.View view ) { METHOD_3 ( new android.content.Intent ( this , VAR_1 class ) ) ; }","['Insert Invocation', 'Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete BinaryOperator', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation']",481
public static void main ( java.lang.String [ ] args ) { TYPE_1 TYPE_2 = new TYPE_1 ( ) ; },public static void main ( java.lang.String [ ] args ) { },"['Delete TypeReference', 'Delete ConstructorCall', 'Delete LocalVariable']",482
public void METHOD_1 ( android.view.View VAR_1 ) { float VAR_2 = VAR_3 . METHOD_2 ( ) ; VAR_4 . METHOD_3 ( VAR_2 ) ; METHOD_4 ( ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { VAR_4 . METHOD_3 ( 0.0 ) ; METHOD_4 ( ) ; },"['Insert Literal', 'Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",485
public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String key ) { java.lang.String VAR_1 = TYPE_1 . METHOD_2 ( key ) ; if ( VAR_2 . METHOD_3 ( VAR_1 ) ) { return VAR_3 . get ( VAR_1 ) ; } return null ; },public static java.util.List < java.lang.String > METHOD_1 ( java.lang.String key ) { if ( VAR_2 . METHOD_3 ( key ) ) return VAR_3 . get ( key ) ; return null ; },"['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Update VariableRead', 'Delete TypeReference', 'Delete LocalVariable', 'Delete TypeAccess', 'Delete VariableRead', 'Delete Invocation']",487
"public boolean METHOD_1 ( ) { int temp = VAR_1 ; METHOD_2 ( ( ( TYPE_1 . METHOD_3 ( METHOD_4 ( ) . METHOD_5 ( ) , METHOD_6 ( ) . METHOD_5 ( ) ) ) + 1 ) ) ; return ( VAR_1 ) != temp ; }","public void METHOD_1 ( ) { METHOD_2 ( ( ( TYPE_1 . METHOD_3 ( METHOD_4 ( ) . METHOD_5 ( ) , METHOD_6 ( ) . METHOD_5 ( ) ) ) + 1 ) ) ; }","['Update TypeReference', 'Delete TypeReference', 'Delete FieldRead', 'Delete LocalVariable', 'Delete FieldRead', 'Delete VariableRead', 'Delete BinaryOperator', 'Delete Return']",489
"private void METHOD_1 ( ) { java.util.List < TYPE_1 > list = TYPE_1 . METHOD_2 ( ) ; VAR_1 = new TYPE_2 ( this . getActivity ( ) , VAR_2 , list ) ; METHOD_3 ( VAR_1 ) ; }","private void METHOD_1 ( ) { VAR_1 = new TYPE_2 ( this . getActivity ( ) , VAR_2 , TYPE_1 . METHOD_2 ( ) ) ; METHOD_3 ( VAR_1 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",491
"public void METHOD_1 ( ) throws java.lang.Exception { TYPE_1 a = TYPE_1 . METHOD_2 ( ) ; a . METHOD_3 ( new TYPE_2 ( STRING_1 , STRING_2 ) ) ; assertTrue ( ( ( a . METHOD_4 ( ) . size ( ) ) == 1 ) ) ; }",public void METHOD_1 ( ) throws java.lang.Exception { },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete FieldRead', 'Delete FieldRead', 'Delete ConstructorCall', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation', 'Delete Invocation', 'Delete Literal', 'Delete BinaryOperator', 'Delete Invocation']",492
"public void METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( data , VAR_2 , VAR_3 , VAR_4 . METHOD_2 ( ) , VAR_5 ) ; VAR_1 . METHOD_3 ( ) ; VAR_6 . add ( VAR_1 ) ; }","public void METHOD_1 ( ) { VAR_6 . add ( new TYPE_1 ( data , VAR_2 , VAR_3 , VAR_4 . METHOD_2 ( ) , VAR_5 ) ) ; }","['Insert Invocation', 'Move TypeAccess', 'Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead', 'Delete Invocation']",494
public void METHOD_1 ( android.view.View VAR_1 ) { TYPE_1 VAR_2 = METHOD_2 ( ) ; METHOD_3 ( VAR_2 ) ; },public void METHOD_1 ( android.view.View VAR_1 ) { METHOD_3 ( ) ; },"['Delete TypeReference', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead']",496
"public void start ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_1 ( TYPE_2 . METHOD_2 ( ) ) ; VAR_1 . METHOD_3 ( METHOD_4 ( ) ) ; METHOD_4 ( ) . put ( STRING_1 , VAR_1 ) ; }","public void start ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) . METHOD_1 ( TYPE_2 . METHOD_2 ( ) ) . METHOD_3 ( METHOD_4 ( ) ) ; METHOD_4 ( ) . put ( STRING_1 , VAR_1 ) ; }","['Move Invocation', 'Move Invocation', 'Move ConstructorCall', 'Delete VariableRead', 'Delete VariableRead']",497
public void METHOD_1 ( TYPE_1 event ) { METHOD_2 ( ) ; TYPE_2 element = VAR_1 . get ( ) . METHOD_3 ( STRING_1 ) ; if ( element != null ) { element . METHOD_4 ( STRING_2 ) ; } TYPE_3 . METHOD_5 ( true ) ; },public void METHOD_1 ( TYPE_1 event ) { METHOD_2 ( ) ; TYPE_3 . METHOD_5 ( true ) ; },"['Delete TypeReference', 'Delete TypeAccess', 'Delete Invocation', 'Delete TypeAccess', 'Delete Invocation', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Literal', 'Delete BinaryOperator', 'Delete VariableRead', 'Delete TypeAccess', 'Delete Invocation', 'Delete Block', 'Delete If']",503
public int METHOD_1 ( ) { int result = super . METHOD_1 ( ) ; result = ( INT_1 * result ) + ( index ) ; return result ; },public int METHOD_1 ( ) { int result = index ; result = INT_1 * ( super . METHOD_1 ( ) ) ; return result ; },"['Move FieldRead', 'Update BinaryOperator', 'Move FieldRead', 'Move Invocation', 'Delete VariableRead', 'Delete BinaryOperator']",504
"protected final TYPE_1 METHOD_1 ( java.lang.String name ) { java.lang.String VAR_1 = TYPE_2 . METHOD_2 ( name ) ; java.lang.String VAR_2 = TYPE_3 . METHOD_3 ( name ) ; return METHOD_4 ( VAR_2 , ( VAR_1 + ( VAR_3 ) ) ) ; }","protected final TYPE_1 METHOD_1 ( java.lang.String name ) { java.lang.String VAR_1 = TYPE_2 . METHOD_2 ( name ) ; return METHOD_4 ( TYPE_3 . METHOD_3 ( name ) , ( VAR_1 + ( VAR_3 ) ) ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",507
"public static android.content.Intent METHOD_1 ( android.content.Context context ) { android.content.Intent intent = new android.content.Intent ( context , VAR_1 class ) ; TYPE_1 VAR_2 = ( ( TYPE_1 ) ( context ) ) ; VAR_2 . METHOD_2 ( ) ; return intent ; }","public static android.content.Intent METHOD_1 ( android.content.Context context ) { android.content.Intent intent = new android.content.Intent ( context , VAR_1 class ) ; return intent ; }","['Delete TypeReference', 'Delete TypeReference', 'Delete VariableRead', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",509
protected TYPE_1 METHOD_1 ( ) { TYPE_1 VAR_1 = new TYPE_1 ( ) ; VAR_1 . METHOD_2 ( TYPE_2 . METHOD_3 ( VAR_2 ) ) ; return VAR_1 ; },protected TYPE_1 METHOD_1 ( ) { return new TYPE_1 ( ) ; },"['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Invocation', 'Delete Invocation', 'Delete VariableRead']",510
"public static TYPE_1 METHOD_1 ( int VAR_1 , byte VAR_2 ) { return TYPE_1 . METHOD_2 ( VAR_1 , TYPE_2 . METHOD_3 ( VAR_3 ) . put ( VAR_2 ) . array ( ) , VAR_4 , true ) ; }","public static TYPE_1 METHOD_1 ( int VAR_1 , byte VAR_2 ) { return new TYPE_1 ( VAR_1 , TYPE_2 . METHOD_3 ( VAR_3 ) . put ( VAR_2 ) . array ( ) ) ; }","['Insert ConstructorCall', 'Move VariableRead', 'Move Invocation', 'Delete TypeAccess', 'Delete TypeAccess', 'Delete Literal', 'Delete Invocation']",514
public static TYPE_1 METHOD_1 ( java.lang.Long id ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( id ) ; return VAR_1 ; },public static TYPE_1 METHOD_1 ( java.lang.Long id ) { return VAR_2 . METHOD_2 ( id ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",515
"public void METHOD_1 ( ) { TYPE_1 result = TYPE_2 . METHOD_2 ( STRING_1 , TYPE_3 . METHOD_3 ( METHOD_4 ( ) , TYPE_3 . METHOD_3 ( METHOD_4 ( ) , METHOD_4 ( ) ) ) ) ; VAR_1 . assertNotNull ( result ) ; }","public void METHOD_1 ( ) { TYPE_1 result = TYPE_2 . METHOD_2 ( STRING_1 , METHOD_3 ( METHOD_4 ( ) , METHOD_3 ( METHOD_4 ( ) , METHOD_4 ( ) ) ) ) ; VAR_1 . assertNotNull ( result ) ; }","['Update TypeAccess', 'Update TypeAccess']",517
"private java.lang.Class METHOD_1 ( TYPE_1 VAR_1 , java.lang.Class VAR_2 , TYPE_2 VAR_3 , boolean VAR_4 ) { java.lang.Class VAR_5 = new TYPE_3 ( VAR_1 , this , VAR_2 , VAR_3 , VAR_4 ) ; METHOD_2 ( VAR_5 , VAR_1 ) ; return VAR_5 ; }","private java.lang.Class METHOD_1 ( TYPE_1 VAR_1 , java.lang.Class VAR_2 , TYPE_2 VAR_3 , boolean VAR_4 ) { return new TYPE_3 ( VAR_1 , this , VAR_2 , VAR_3 , VAR_4 ) ; }","['Move ConstructorCall', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete VariableRead', 'Delete Invocation', 'Delete VariableRead']",518
public int METHOD_1 ( java.lang.Object VAR_1 ) { int index = VAR_2 . METHOD_2 ( VAR_1 ) ; return index ; },public int METHOD_1 ( java.lang.Object VAR_1 ) { return VAR_2 . METHOD_2 ( VAR_1 ) ; },"['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",519
public java.lang.String METHOD_1 ( int id ) { TYPE_1 VAR_1 = VAR_2 . METHOD_2 ( id ) ; VAR_3 . delete ( VAR_1 ) ; return STRING_1 ; },public java.lang.String METHOD_1 ( int id ) { VAR_3 . delete ( id ) ; return STRING_1 ; },"['Update Invocation', 'Move Invocation', 'Move TypeAccess', 'Delete TypeAccess', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead', 'Delete Invocation']",521
"public void METHOD_1 ( TYPE_1 VAR_1 , float VAR_2 ) { java.lang.String VAR_3 = java.lang.String . METHOD_2 ( VAR_4 . getId ( ) ) ; VAR_5 . METHOD_3 ( VAR_3 , VAR_2 ) ; }","public void METHOD_1 ( TYPE_1 VAR_1 , float VAR_2 ) { VAR_5 . METHOD_3 ( java.lang.String . METHOD_2 ( VAR_4 . getId ( ) ) , VAR_2 ) ; }","['Move Invocation', 'Delete TypeReference', 'Delete LocalVariable', 'Delete VariableRead']",524
